0.	0.
0.2228497329285226	0.1
0.4062475985795832	0.2
0.5589787570871438	0.3
0.6879792399467566	0.4
0.7984456766031225	0.5
0.8942297364497058	0.6
0.9782036441432858	0.7
1.0525367037049633	0.8
1.1188919720510428	0.9
1.1785638482029077	1.
1.2325744903077642	1.1
1.2817420301004636	1.2
1.3267294604228115	1.3
1.3680801675137175	1.4
1.4062441245134711	1.5
1.4415974674001888	1.6
1.4744573173074758	1.7
1.5050931420587923	1.8
1.5337355654056366	1.9
1.5605832707250498	2.
1.5858084654639628	2.1
1.6095612466111897	2.2
1.6319731184068498	2.3
1.6531598497825495	2.4
1.6732238129231536	2.5
1.6922559106182404	2.6
1.710337175147835	2.7
1.7275401028453503	2.8
1.7439297744679372	2.9
1.7595648008553773	3.
1.7744981251983474	3.1
1.7887777069341417	3.2
1.8024471073836077	3.3
1.8155459933996334	3.4
1.828110572265363	3.5
1.8401739686728178	3.6
1.851766552689474	3.7
1.8629162260753076	3.8
1.873648673064651	3.9
1.883987580713638	4.
1.8939548330868117	4.1
1.9035706828781505	4.2
1.9128539035030143	4.3
1.921821924235218	4.4
1.9304909505794168	4.5
1.938876071748602	4.6
1.9469913568483321	4.7
1.9548499411439098	4.8
1.9624641035966228	4.9
1.969845336694337	5.
1.9770044094651855	5.1
1.9839514244468095	5.2
1.9906958692842887	5.3
1.9972466635448305	5.4
2.0036122012641835	5.5
2.009800389676807	5.6
2.0158186845274404	5.7
2.0216741223146832	5.8
2.027373349776309	5.9
2.0329226508905425	6.
2.0383279716365186	6.1
2.0435949427300915	6.2
2.0487289005274447	6.3
2.0537349062681653	6.4
2.0586177638111476	6.5
2.0633820360005912	6.6
2.0680320597851334	6.7
2.07257196020059	6.8
2.077005663315645	6.9
2.081336908229942	7.
2.0855692582052643	7.1
2.089706111002652	7.2
2.093750708491367	7.3
2.0977061455893593	7.4
2.1015753785893487	7.5
2.1053612329196416	7.6
2.109066410384327	7.7
2.1126934959234926	7.8
2.11624496393048	7.9
2.119723184159956	8.
2.12313042725764	8.1
2.1264688699398704	8.2
2.129740599848831	8.3
2.1329476201070565	8.4
2.1360918535929	8.5
2.1391751469568536	8.6
2.1421992743970084	8.7
2.1451659412104553	8.8
2.148076787136111	8.9
2.1509333895032188	9.
2.153737266198675	9.1
2.156489878465317	9.2
2.159192633542372	9.3
2.1618468871584406	9.4
2.1644539458865912	9.5
2.167015069370446	9.6
2.1695314724294836	9.7
2.1720043270511895	9.8
2.1744347642771236	9.9
2.1768238759894927	10.
