0.	0.
1.0520172750136327	0.1
1.7654367910436384	0.2
2.276306358835652	0.3
2.6712570845984662	0.4
2.993296080889095	0.5
3.2655764966714904	0.6
3.501774921799731	0.7
3.7105969080018717	0.8
3.8979157603546444	0.9
4.067879537876323	1.
4.223527216408199	1.1
4.367152805362309	1.2
4.500531441748674	1.3
4.625065712844423	1.4
4.74188372558542	1.5
4.851906832044317	1.6
4.955897624644844	1.7
5.054494724375873	1.8
5.148238500789014	1.9
5.237590424180744	2.
5.322947856081053	2.1
5.404655513041446	2.2
5.48301446509732	2.3
5.558289280530419	2.4
5.630713758316039	2.5
5.700495571517997	2.6
5.767820061598566	2.7
5.832853363995748	2.8
5.895745002068813	2.9
5.956630054736651	3.
6.015630979514982	3.1
6.072859154913061	3.2
6.128416192683478	3.3
6.182395060102401	3.4
6.2348810444856575	3.5
6.285952585934946	3.6
6.33568199943201	3.7
6.384136103542147	3.8
6.431376769917913	3.9
6.47746140533314	4.
6.522443375993606	4.1
6.566372382261926	4.2
6.609294790622602	4.3
6.651253928638236	4.4
6.692290347762531	4.5
6.732442058143095	4.6
6.771744738938205	4.7
6.810231927163297	4.8
6.847935187657046	4.9
6.884884266398378	5.
6.921107229103097	5.1
6.9566305867722225	5.2
6.991479409645904	5.3
7.025677430830671	5.4
7.05924714070837	5.5
7.092209873098341	5.6
7.124585884026588	5.7
7.15639442385398	5.8
7.187653803427489	5.9
7.218381454841943	6.
7.248593987333353	6.1
7.278307238766774	6.2
7.3075363231309245	6.3
7.336295674407362	6.4
7.364599087142902	6.5
7.39245975401965	6.6
7.419890300686631	6.7
7.446902818090293	6.8
7.473508892517376	6.9
7.499719633542613	7.
7.525545700055067	7.1
7.5509973245202	7.2
7.576084335619987	7.3
7.6008161794000975	7.4
7.625201939041312	7.5
7.649250353361718	7.6
7.672969834146683	7.7
7.696368482395059	7.8
7.719454103562299	7.9
7.742234221874306	8.
7.7647160937794535	8.1
7.786906720600629	8.2
7.8088128604439895	8.3
7.830441039416463	8.4
7.851797562199818	8.5
7.872888522025312	8.6
7.893719810089414	8.7
7.914297124447952	8.8
7.934625978423144	8.9
7.954711708555316	9.
7.9745594821287344	9.1
7.9941743042987525	9.2
8.013561024845473	9.3
8.032724344577268	9.4
8.051668821405837	9.5
8.070398876112884	9.6
8.088918797827116	9.7
8.107232749228917	9.8
8.12534477149887	9.9
8.14325878902517	10.
